FileName,BlockIndex,BottomIndent,LeftIndent,RightIndent,TopIndent,PixelsPerSymbol,Width,Height,WidthToHeightRatio,WordCount,SymbolCount,SameyCount,BottomLineDistance,TopLineDistance,ImageIndex,Label
104,2,773,37,38,287,12.653061224489797,725,169,4.289940828402367,49,343,0,942,223,104,Paragraph
104,3,439,36,33,470,12.027190332326285,731,320,2.284375,96,662,0,759,406,104,Paragraph
104,4,45,37,36,800,12.416445623342176,727,384,1.8932291666666667,104,754,0,429,736,104,Paragraph
105,0,1169,287,290,41,10.61904761904762,223,19,11.736842105263158,3,21,1,1188,-26,105,Garbage
105,1,1170,733,33,42,11.333333333333334,34,17,2.0,1,3,1,1187,-25,105,Garbage
105,2,1073,39,36,106,11.902912621359222,725,50,14.5,14,103,0,1123,39,105,Paragraph
105,3,468,37,31,166,12.254901960784316,732,595,1.2302521008403362,163,1173,0,1063,99,105,Paragraph
105,4,286,38,30,776,12.224431818181818,732,167,4.383233532934132,44,352,0,453,709,105,Paragraph
105,5,42,39,30,954,12.201271186440678,731,233,3.1373390557939915,65,472,0,275,887,105,Paragraph
106,0,1176,39,26,32,10.085714285714284,735,21,35.0,11,70,0,1197,-26,106,Garbage
106,1,1064,40,33,96,12.074380165289256,727,69,10.53623188405797,14,121,1,1133,38,106,Paragraph
106,2,749,39,29,154,12.049848942598189,732,326,2.245398773006135,89,662,1,1075,96,106,Paragraph
106,3,719,43,398,493,11.966666666666669,359,17,21.11764705882353,5,30,0,736,435,106,Paragraph
106,4,658,36,32,520,12.464912280701755,732,51,14.352941176470589,18,114,0,709,462,106,Paragraph
106,5,52,31,33,585,12.305084745762713,736,592,1.2432432432432432,173,1180,0,644,527,106,Paragraph
107,0,1172,288,289,39,10.61904761904762,223,18,12.38888888888889,3,21,1,1190,-25,107,Garbage
107,1,1174,732,32,35,12.0,36,20,1.8,1,3,1,1194,-29,107,Garbage
107,2,745,36,30,105,12.248,734,379,1.9366754617414248,102,750,0,1124,41,107,Paragraph
107,3,625,36,33,495,12.519650655021834,731,109,6.706422018348624,29,229,0,734,431,107,Paragraph
107,4,595,38,522,618,12.63157894736842,240,16,15.0,3,19,0,611,554,107,Paragraph
107,5,414,36,33,646,11.93063583815029,731,169,4.325443786982248,50,346,0,583,582,107,Paragraph
107,6,53,31,36,825,12.105337078651685,733,351,2.0883190883190883,104,712,0,404,761,107,Paragraph
108,0,1164,37,36,43,10.385714285714286,727,22,33.04545454545455,11,70,0,1186,-26,108,Garbage
108,1,950,36,32,107,11.858310626702997,732,172,4.255813953488372,53,367,0,1122,38,108,Paragraph
108,2,679,35,32,288,12.142056074766357,733,262,2.7977099236641223,87,535,0,941,219,108,Paragraph
108,3,498,37,34,561,12.11377245508982,729,170,4.288235294117647,52,334,0,668,492,108,Paragraph
108,4,44,35,35,742,12.045606229143493,730,443,1.6478555304740403,136,899,0,487,673,108,Paragraph
109,0,835,34,39,349,14.683673469387756,727,45,16.155555555555555,15,98,0,737,349,109,Paragraph
109,1,793,295,301,416,10.736842105263158,204,20,10.2,4,19,0,670,416,109,Image
109,2,508,35,33,458,11.897058823529411,732,263,2.783269961977186,77,544,0,628,458,109,Paragraph
109,3,416,37,37,737,12.066666666666666,726,76,9.552631578947368,24,180,0,349,737,109,Paragraph
109,4,279,37,39,904,15.052631578947368,724,46,15.73913043478261,15,95,0,182,904,109,Paragraph
109,5,239,295,300,971,10.789473684210526,205,19,10.789473684210526,4,19,0,115,971,109,Image
109,6,163,38,39,1013,11.781512605042018,723,53,13.641509433962264,22,119,0,73,1013,109,Paragraph
109,7,86,38,38,1098,10.290322580645162,724,45,16.08888888888889,14,93,0,-12,1098,109,Comment
109,8,35,38,40,1147,10.805194805194803,722,47,15.361702127659576,14,77,0,-61,1147,109,Comment
11,0,1177,341,342,35,10.636363636363637,117,17,6.882352941176471,1,11,1,1194,-24,11,Garbage
11,1,1179,739,37,31,12.0,24,19,1.263157894736842,1,2,1,1198,-28,11,Garbage
11,2,930,35,33,97,12.194711538461538,732,202,3.623762376237624,50,416,0,1132,38,11,Paragraph
11,3,900,39,43,313,13.054545454545456,718,16,44.875,7,55,0,916,254,11,Paragraph
11,4,595,37,32,343,12.269491525423728,731,291,2.5120274914089347,77,590,0,886,284,11,Paragraph
11,5,261,38,35,646,12.253086419753089,727,322,2.2577639751552794,86,648,0,583,587,11,Paragraph
11,6,48,38,32,982,12.268765133171913,730,199,3.6683417085427137,57,413,0,247,923,11,Paragraph
110,0,1165,29,40,42,9.569620253164556,731,22,33.22727272727273,12,79,0,1187,-27,110,Garbage
110,1,1073,31,40,106,12.115942028985508,729,50,14.58,12,69,0,1123,37,110,Paragraph
110,2,1042,74,43,165,11.383333333333333,683,22,31.045454545454547,17,60,0,1064,96,110,Paragraph
110,3,1014,33,690,200,11.0,77,15,5.133333333333334,1,7,0,1029,131,110,Paragraph
110,4,801,31,38,225,12.051724137931034,731,203,3.600985221674877,64,406,0,1004,156,110,Paragraph
110,5,650,28,38,437,12.146067415730338,734,142,5.169014084507042,41,267,0,792,368,110,Paragraph
110,6,531,28,37,586,12.282051282051285,735,112,6.5625,42,234,0,643,517,110,Paragraph
110,7,502,33,674,712,11.625,93,15,6.2,2,8,0,517,643,110,Paragraph
110,8,440,36,35,737,11.873949579831931,729,52,14.01923076923077,25,119,0,492,668,110,Paragraph
110,9,411,37,627,803,11.333333333333334,136,15,9.066666666666666,3,12,0,426,734,110,Paragraph
110,10,290,31,45,827,12.02,724,112,6.464285714285714,34,200,0,402,758,110,Paragraph
110,11,198,28,49,955,12.710144927536232,723,76,9.513157894736842,11,69,0,274,886,110,Paragraph
110,12,50,32,40,1039,11.550522648083623,728,140,5.2,58,287,0,190,970,110,Paragraph
111,0,1164,154,148,45,10.375,498,20,24.9,8,48,1,1184,-27,111,Garbage
111,1,1166,735,33,43,10.666666666666666,32,20,1.6,1,3,1,1186,-29,111,Garbage
111,2,1070,39,37,113,12.066666666666666,724,46,15.73913043478261,19,120,0,1116,41,111,Paragraph
111,3,1040,41,465,173,11.76,294,16,18.375,3,25,0,1056,101,111,Paragraph
111,4,739,38,32,197,12.108348134991118,730,293,2.491467576791809,89,563,0,1032,125,111,Paragraph
111,5,498,36,35,498,11.835073068893529,729,233,3.128755364806867,71,479,0,731,426,111,Paragraph
111,6,437,39,39,740,12.380530973451329,722,52,13.884615384615383,19,113,0,489,668,111,Paragraph
111,7,405,36,675,805,12.714285714285714,89,19,4.684210526315789,1,7,0,424,733,111,Paragraph
111,8,257,35,38,831,12.27491408934708,727,141,5.156028368794326,45,291,0,398,759,111,Paragraph
111,9,227,39,618,987,11.0,143,15,9.533333333333331,2,13,0,242,915,111,Paragraph
111,10,106,32,40,1011,12.430434782608696,728,112,6.5,36,230,0,218,939,111,Paragraph
111,11,75,36,545,1138,11.526315789473683,219,16,13.6875,2,19,0,91,1066,111,Paragraph
112,0,1164,31,36,45,10.210526315789474,733,20,36.65,12,76,0,1184,-26,112,Garbage
112,1,1041,37,38,105,11.980263157894736,725,83,8.734939759036145,30,152,0,1124,34,112,Paragraph
112,2,861,36,36,196,12.273504273504274,728,172,4.232558139534884,55,351,0,1033,125,112,Paragraph
112,3,831,39,304,383,12.694444444444445,457,15,30.466666666666665,5,36,0,846,312,112,Paragraph
112,4,499,35,33,409,12.346811819595644,732,321,2.2803738317757007,98,643,0,820,338,112,Paragraph
112,5,470,36,635,743,11.727272727272728,129,16,8.0625,1,11,0,486,672,112,Paragraph
112,6,258,38,34,768,12.095115681233931,728,203,3.586206896551724,68,389,0,461,697,112,Paragraph
112,7,47,36,31,980,11.893617021276595,733,202,3.628712871287129,73,423,0,249,909,112,Paragraph
113,0,1187,141,145,22,10.708333333333334,514,20,25.7,8,48,1,1069,-26,113,Garbage
113,1,1190,731,37,20,10.666666666666666,32,19,1.6842105263157894,1,3,1,1071,-28,113,Garbage
113,2,851,35,34,87,12.206405693950176,731,291,2.5120274914089347,78,562,0,1004,39,113,Paragraph
113,3,656,39,41,503,14.872340425531917,720,70,10.285714285714286,13,94,0,588,455,113,Paragraph
113,4,609,298,300,601,11.22222222222222,202,19,10.63157894736842,4,18,0,490,553,113,Image
113,5,227,36,31,647,12.444121915820029,733,355,2.064788732394366,98,689,0,444,599,113,Paragraph
113,6,198,36,677,1014,12.428571428571429,87,17,5.117647058823529,1,7,0,77,966,113,Paragraph
113,7,61,39,36,1123,10.333333333333334,725,45,16.11111111111111,14,93,0,-32,1075,113,Comment
113,8,20,99,377,1190,9.529411764705882,324,19,17.05263157894737,8,34,0,-99,1142,113,Garbage
114,0,1168,33,33,38,10.0,734,23,31.91304347826087,11,70,0,1058,-27,114,Garbage
114,1,1062,33,38,97,15.080645161290322,729,70,10.414285714285716,19,124,0,999,32,114,Paragraph
114,2,1015,300,298,194,11.22222222222222,202,20,10.1,4,18,0,902,129,114,Image
114,3,966,78,32,239,11.694915254237287,690,24,28.75,13,59,0,857,174,114,Paragraph
114,4,786,36,33,275,12.196078431372548,731,168,4.351190476190476,55,357,0,821,210,114,Paragraph
114,5,755,39,468,457,12.208333333333334,293,17,17.235294117647058,3,24,0,639,392,114,Paragraph
114,6,565,37,39,569,15.007194244604316,724,95,7.621052631578947,22,139,0,527,504,114,Paragraph
114,7,518,300,297,691,10.68421052631579,203,20,10.15,4,19,0,405,626,114,Image
114,8,319,36,32,736,12.267045454545457,732,174,4.206896551724138,59,352,0,360,671,114,Paragraph
114,9,167,36,32,925,12.151006711409396,732,137,5.343065693430657,48,298,0,171,860,114,Paragraph
114,10,98,76,715,1120,9.0,9,11,0.8181818181818182,1,1,1,-24,1055,114,Image
114,11,91,99,36,1120,10.390625,665,18,36.94444444444444,8,64,1,-24,1055,114,Comment
114,12,65,37,509,1146,10.16,254,18,14.11111111111111,6,25,0,-50,1081,114,Comment
114,13,40,73,396,1169,11.033333333333331,331,20,16.55,8,30,0,-73,1104,114,Comment
115,0,1187,55,39,22,10.231884057971014,706,20,35.3,12,69,0,1037,-26,115,Garbage
115,1,971,35,38,90,12.303571428571429,727,168,4.3273809523809526,49,336,0,969,42,115,Paragraph
115,2,841,55,67,342,14.973333333333333,678,46,14.73913043478261,13,75,0,717,294,115,Paragraph
115,3,796,286,288,414,11.3,226,19,11.894736842105264,4,20,0,645,366,115,Image
115,4,594,36,33,459,12.382608695652172,731,176,4.153409090909091,54,345,0,600,411,115,Paragraph
115,5,374,37,38,734,15.28021978021978,725,121,5.991735537190083,24,182,0,325,686,115,Paragraph
115,6,329,285,288,880,11.35,227,20,11.35,4,20,0,179,832,115,Image
115,7,282,80,103,926,12.098039215686274,617,21,29.38095238095238,12,51,0,133,878,115,Paragraph
115,8,191,39,33,957,11.731543624161072,728,81,8.987654320987655,28,149,0,102,909,115,Paragraph
115,9,87,40,30,1071,10.848648648648648,730,71,10.28169014084507,32,185,0,-12,1023,115,Comment
115,10,63,39,611,1147,11.538461538461538,150,19,7.894736842105263,2,13,0,-88,1099,115,Comment
116,0,1162,39,26,42,10.051948051948052,735,25,29.4,12,77,0,1080,-27,116,Garbage
116,1,1071,46,25,103,11.84873949579832,729,55,13.254545454545454,22,119,0,1019,34,116,Paragraph
116,2,950,39,33,166,11.795833333333333,728,113,6.442477876106195,43,240,0,956,97,116,Paragraph
116,3,891,46,34,286,12.647058823529411,720,52,13.846153846153848,15,68,0,836,217,116,Paragraph
116,4,860,84,130,347,11.72,586,22,26.63636363636364,15,50,0,775,278,116,Paragraph
116,5,830,84,72,377,12.150943396226417,644,22,29.272727272727277,13,53,0,745,308,116,Paragraph
116,6,679,36,26,406,11.810035842293908,738,144,5.125,50,279,0,716,337,116,Paragraph
116,7,508,32,39,649,15.161764705882351,729,72,10.125,17,136,0,473,580,116,Paragraph
116,8,464,307,308,746,10.882352941176473,185,19,9.736842105263158,4,17,0,376,677,116,Image
116,9,142,31,37,791,12.398625429553263,732,296,2.472972972972973,90,582,0,331,722,116,Paragraph
116,10,41,30,61,1141,10.285714285714286,709,47,15.085106382978724,22,119,0,-19,1072,116,Comment
117,0,1178,141,145,31,10.708333333333334,514,20,25.7,8,48,1,1198,-26,117,Garbage
117,1,1179,731,37,31,10.666666666666666,32,19,1.6842105263157894,1,3,1,1198,-26,117,Garbage
117,2,813,34,33,95,12.213517665130569,733,321,2.283489096573209,95,651,0,1134,38,117,Paragraph
117,3,783,37,683,431,11.428571428571429,80,15,5.333333333333333,1,7,0,798,374,117,Paragraph
117,4,753,72,38,457,12.105263157894736,690,19,36.31578947368421,9,57,0,772,400,117,Paragraph
117,5,329,31,36,491,12.10394265232975,733,409,1.7921760391198045,119,837,0,738,434,117,Paragraph
117,6,298,36,46,913,11.966666666666669,718,18,39.888888888888886,8,60,0,316,856,117,Paragraph
117,7,115,31,40,939,12.036111111111111,729,175,4.1657142857142855,59,360,0,290,882,117,Paragraph
117,8,54,29,41,1121,12.330434782608696,730,54,13.51851851851852,18,115,0,108,1064,117,Paragraph
118,0,1160,31,40,46,10.051948051948052,729,23,31.695652173913043,12,77,0,1183,-28,118,Garbage
118,1,856,35,38,115,12.50576923076923,727,258,2.817829457364341,69,520,0,1114,41,118,Paragraph
118,2,827,37,693,386,11.666666666666666,70,16,4.375,1,6,0,843,312,118,Paragraph
118,3,614,36,36,415,12.270731707317074,728,200,3.64,56,410,0,814,341,118,Paragraph
118,4,584,37,320,629,12.657142857142857,443,16,27.6875,5,35,0,600,555,118,Paragraph
118,5,433,36,33,656,12.152542372881356,731,140,5.221428571428572,42,295,0,573,582,118,Paragraph
118,6,41,35,32,810,12.20698576972833,733,378,1.939153439153439,117,773,0,419,736,118,Paragraph
119,0,1165,151,148,45,10.4375,501,19,26.36842105263158,8,48,1,1079,-24,119,Garbage
119,1,1167,737,29,43,11.333333333333334,34,19,1.7894736842105263,1,3,1,1081,-26,119,Garbage
119,2,1072,40,33,112,11.93388429752066,727,45,16.155555555555555,15,121,0,1012,43,119,Paragraph
119,3,1043,44,663,172,11.625,93,14,6.642857142857143,1,8,0,952,103,119,Paragraph
119,4,650,32,30,197,12.149544863459038,738,382,1.931937172774869,111,769,0,927,128,119,Paragraph
119,5,504,39,55,682,14.901408450704226,706,43,16.41860465116279,11,71,0,442,613,119,Paragraph
119,6,457,305,315,754,10.588235294117649,180,18,10.0,4,17,0,370,685,119,Image
119,7,131,30,38,803,12.268251273344651,732,295,2.48135593220339,91,589,0,321,734,119,Paragraph
119,8,45,30,39,1139,11.885714285714286,731,45,16.244444444444444,14,70,0,-15,1070,119,Paragraph
12,0,1175,32,56,32,10.318840579710145,712,22,32.36363636363637,11,69,0,1197,-26,12,Garbage
12,1,961,35,35,99,12.26912181303116,730,169,4.319526627218935,48,353,0,1130,41,12,Paragraph
12,2,383,39,30,279,12.43221110100091,731,567,1.289241622574956,146,1099,0,950,221,12,Paragraph
12,3,49,39,29,857,12.1972049689441,732,323,2.26625386996904,85,644,0,372,799,12,Paragraph
120,0,1162,29,39,42,10.014285714285714,732,25,29.28,11,70,0,1187,-27,120,Garbage
120,1,830,35,33,111,12.11371237458194,732,288,2.5416666666666665,81,598,0,1118,42,120,Paragraph
120,2,799,39,582,414,11.933333333333334,179,16,11.1875,2,15,0,815,345,120,Paragraph
120,3,709,36,32,438,12.397435897435898,732,82,8.926829268292684,27,156,0,791,369,120,Paragraph
120,4,588,37,32,528,11.97835497835498,731,113,6.469026548672566,47,231,0,701,459,120,Paragraph
120,5,558,79,34,651,13.470588235294118,687,20,34.35,9,51,0,578,582,120,Paragraph
120,6,528,38,574,682,12.533333333333331,188,19,9.894736842105264,2,15,0,547,613,120,Paragraph
120,7,286,32,32,710,12.120689655172416,736,233,3.1587982832618025,67,464,0,519,641,120,Paragraph
120,8,165,35,32,952,11.909871244635193,733,112,6.544642857142857,44,233,0,277,883,120,Paragraph
120,9,44,35,33,1072,12.16595744680851,732,113,6.477876106194691,42,235,0,157,1003,120,Paragraph
121,0,1161,53,37,47,10.441176470588236,710,21,33.80952380952381,10,68,0,1034,-27,121,Garbage
121,1,1068,34,38,115,12.078260869565218,728,46,15.826086956521738,17,115,0,966,41,121,Paragraph
121,2,1038,78,39,171,11.775862068965518,683,20,34.15,14,58,0,910,97,121,Paragraph
121,3,1008,36,683,203,13.5,81,18,4.5,1,6,0,878,129,121,Paragraph
121,4,976,76,205,230,11.795454545454543,519,23,22.565217391304348,12,44,0,851,156,121,Paragraph
121,5,822,34,50,362,15.168539325842696,716,45,15.911111111111111,12,89,0,719,288,121,Paragraph
121,6,777,294,299,433,10.894736842105264,207,19,10.894736842105264,4,19,0,648,359,121,Image
121,7,517,35,30,478,12.204690831556505,735,234,3.141025641025641,79,469,0,603,404,121,Paragraph
121,8,353,29,41,806,14.913385826771654,730,70,10.428571428571429,19,127,0,275,732,121,Paragraph
121,9,307,297,301,902,10.63157894736842,202,20,10.1,4,19,0,179,828,121,Image
121,10,168,36,35,947,12.08898305084746,729,114,6.394736842105263,41,236,0,134,873,121,Paragraph
121,11,71,39,39,1088,10.192307692307692,722,70,10.314285714285717,30,182,0,-7,1014,121,Comment
121,12,45,37,481,1165,10.071428571428571,282,19,14.842105263157896,6,28,0,-84,1091,121,Comment
122,0,1167,42,31,42,10.13157894736842,727,20,36.35,12,76,0,1088,-26,122,Garbage
122,1,831,40,29,107,12.155668358714044,731,291,2.5120274914089347,87,591,0,1023,39,122,Paragraph
122,2,697,36,40,462,15.3302752293578,724,70,10.342857142857143,17,109,0,668,394,122,Paragraph
122,3,650,291,282,559,10.80952380952381,227,20,11.35,4,21,0,571,491,122,Image
122,4,603,81,33,604,11.827586206896552,686,22,31.181818181818183,13,58,1,526,536,122,Paragraph
122,5,603,72,696,606,16.0,32,20,1.6,1,2,1,524,538,122,Image
122,6,119,36,32,641,12.203371970495258,732,469,1.560767590618337,135,949,0,489,573,122,Paragraph
122,7,41,30,33,1142,10.57462686567164,737,46,16.02173913043478,23,134,0,-12,1074,122,Comment
123,0,1164,151,148,44,10.4375,501,21,23.857142857142858,8,48,1,1185,-25,123,Garbage
123,1,1165,731,29,44,13.333333333333334,40,20,2.0,1,3,1,1185,-25,123,Garbage
123,2,860,36,30,110,12.11588785046729,734,259,2.833976833976834,75,535,0,1119,41,123,Paragraph
123,3,589,36,32,381,12.631984585741812,732,259,2.8262548262548264,74,519,0,848,312,123,Paragraph
123,4,499,37,32,653,12.0,731,77,9.493506493506494,22,181,0,576,584,123,Paragraph
123,5,318,35,32,745,11.901639344262296,733,166,4.4156626506024095,52,366,0,484,676,123,Paragraph
123,6,46,36,37,925,12.333965844402275,727,258,2.817829457364341,74,527,0,304,856,123,Paragraph
124,0,1168,32,40,41,10.13157894736842,728,20,36.4,12,76,0,1188,-25,124,Garbage
124,1,1074,36,40,108,12.271186440677964,724,47,15.404255319148936,15,118,0,1121,42,124,Paragraph
124,2,953,33,39,164,12.257510729613736,728,112,6.5,42,233,0,1065,98,124,Paragraph
124,3,923,36,684,291,11.428571428571429,80,15,5.333333333333333,1,7,0,938,225,124,Paragraph
124,4,861,37,39,314,11.815126050420169,724,54,13.407407407407408,24,119,0,915,248,124,Paragraph
124,5,832,38,668,382,11.75,94,15,6.266666666666667,1,8,0,847,316,124,Paragraph
124,6,741,38,36,407,12.106508875739644,726,81,8.962962962962964,33,169,0,822,341,124,Paragraph
124,7,650,36,37,497,12.21264367816092,727,82,8.865853658536585,28,174,0,732,431,124,Paragraph
124,8,620,36,614,594,12.5,150,15,10.0,1,12,0,635,528,124,Paragraph
124,9,590,71,703,621,13.0,26,18,1.4444444444444444,1,2,1,608,555,124,Image
124,10,408,35,33,620,12.409090909090908,732,201,3.6417910447761193,57,396,1,609,554,124,Paragraph
124,11,42,36,35,832,12.403735632183908,729,355,2.0535211267605638,105,696,0,397,766,124,Paragraph
125,0,1170,143,152,39,10.520833333333334,505,20,25.25,8,48,1,1190,-26,125,Garbage
125,1,1171,728,34,38,12.666666666666666,38,20,1.9,1,3,1,1191,-27,125,Garbage
125,2,1076,33,44,106,12.389380530973453,723,47,15.382978723404255,15,113,0,1123,41,125,Paragraph
125,3,954,29,41,162,11.705394190871369,730,113,6.460176991150442,42,241,0,1067,97,125,Paragraph
125,4,803,32,40,284,12.118466898954704,728,142,5.126760563380282,46,287,0,945,219,125,Paragraph
125,5,711,31,38,437,12.2,731,81,9.024691358024691,24,155,0,792,372,125,Paragraph
125,6,437,29,37,527,11.965583173996176,734,265,2.769811320754717,77,523,0,702,462,125,Paragraph
125,7,345,29,41,801,12.467836257309942,730,83,8.795180722891565,30,171,0,428,736,125,Paragraph
125,8,315,33,655,898,11.2,112,16,7.0,1,10,0,331,833,125,Paragraph
125,9,224,28,41,922,11.92134831460674,731,83,8.80722891566265,32,178,0,307,857,125,Paragraph
125,10,193,31,605,1019,11.714285714285714,164,17,9.647058823529411,2,14,0,210,954,125,Paragraph
125,11,163,69,41,1046,12.105263157894736,690,20,34.5,16,57,0,183,981,125,Paragraph
125,12,130,29,511,1079,11.818181818181818,260,20,13.0,4,22,0,150,1014,125,Paragraph
125,13,102,68,313,1106,11.971428571428572,419,21,19.952380952380956,10,35,0,123,1041,125,Paragraph
125,14,40,29,45,1136,12.070796460176991,726,53,13.69811320754717,19,113,0,93,1071,125,Paragraph
126,0,1173,30,736,38,11.333333333333334,34,18,1.8888888888888888,1,3,1,1191,-25,126,Garbage
126,1,1171,100,37,40,10.045454545454543,663,18,36.833333333333336,10,66,1,1189,-23,126,Garbage
126,2,988,36,33,101,12.27457627118644,731,140,5.221428571428572,38,295,0,1128,38,126,Paragraph
126,3,925,62,42,250,13.112903225806452,696,54,12.88888888888889,13,62,0,979,187,126,Paragraph
126,4,867,37,39,312,13.39047619047619,724,50,14.48,14,105,0,917,249,126,Paragraph
126,5,836,40,617,378,11.916666666666666,143,15,9.533333333333331,2,12,0,851,315,126,Paragraph
126,6,805,133,40,402,14.928571428571429,627,22,28.5,8,42,0,827,339,126,Title
126,7,563,37,32,432,12.331905781584585,731,234,3.123931623931624,68,467,0,797,369,126,Paragraph
126,8,533,37,327,681,12.457142857142856,436,15,29.066666666666663,4,35,0,548,618,126,Paragraph
126,9,350,39,30,706,12.432276657060518,731,173,4.22543352601156,54,347,0,523,643,126,Paragraph
126,10,228,39,33,889,12.582608695652176,728,112,6.5,32,230,0,340,826,126,Paragraph
126,11,198,39,461,1014,12.0,300,17,17.647058823529413,3,25,0,215,951,126,Paragraph
126,12,137,40,29,1040,13.330188679245284,731,52,14.057692307692308,18,106,0,189,977,126,Paragraph
126,13,108,39,562,1106,11.705882352941176,199,15,13.266666666666667,2,17,0,123,1043,126,Paragraph
126,14,46,40,34,1130,12.553571428571429,726,53,13.69811320754717,21,112,0,99,1067,126,Paragraph
127,0,1165,151,157,43,10.695652173913045,492,21,23.428571428571427,7,46,1,1088,-27,127,Garbage
127,1,1166,725,40,43,11.666666666666666,35,20,1.75,1,3,1,1088,-27,127,Garbage
127,2,1072,34,39,108,11.972477064220184,727,49,14.83673469387755,16,109,0,1023,38,127,Paragraph
127,3,889,36,34,166,12.489855072463769,730,174,4.195402298850575,52,345,0,965,96,127,Paragraph
127,4,859,38,404,354,11.933333333333334,358,16,22.375,5,30,0,777,284,127,Paragraph
127,5,737,37,39,379,12.189427312775331,724,113,6.407079646017699,39,227,0,752,309,127,Paragraph
127,6,616,32,37,501,12.016877637130802,731,112,6.526785714285714,45,237,0,630,431,127,Paragraph
127,7,587,39,458,626,12.12,303,16,18.9375,4,25,0,505,556,127,Paragraph
127,8,434,36,36,652,12.187713310580206,728,143,5.090909090909091,46,293,0,479,582,127,Paragraph
127,9,404,38,368,810,12.3125,394,15,26.266666666666666,4,32,0,321,740,127,Paragraph
127,10,256,52,60,902,15.153846153846152,688,71,9.690140845070422,17,117,0,229,832,127,Paragraph
