FileName,BlockIndex,BottomIndent,LeftIndent,RightIndent,TopIndent,PixelsPerSymbol,Width,Height,WidthToHeightRatio,WordCount,SymbolCount,SameyCount,BottomLineDistance,TopLineDistance,ImageIndex,Label
17,1,921,36,32,109,12.3936430318,732,199,3.6783919598,53,409,0,1120,41,17,Paragraph
17,2,437,39,29,321,12.3756670224,732,471,1.5541401274,125,937,0,908,253,17,Paragraph
17,3,223,39,29,807,12.1531100478,732,199,3.6783919598,56,418,0,422,739,17,Paragraph
17,4,41,43,29,1018,12.4068767908,728,170,4.2823529412,47,349,0,211,950,17,Paragraph
18,0,1185,343,341,28,10.5454545455,116,16,7.25,1,11,1,1201,-22,18,Garbage
18,1,1186,742,33,26,12.5,25,17,1.4705882353,1,2,1,1203,-24,18,Garbage
18,2,847,32,33,88,12.2588832487,735,294,2.5,87,591,0,1141,38,18,Paragraph
18,3,817,38,680,396,11.7142857143,82,16,5.125,1,7,0,833,346,18,Paragraph
18,4,694,35,38,424,12.9185520362,727,111,6.5495495495,35,221,0,805,374,18,Paragraph
18,5,667,37,690,547,12.1666666667,73,15,4.8666666667,1,6,0,682,497,18,Paragraph
18,6,573,36,40,575,12.2011494253,724,81,8.9382716049,26,174,0,654,525,18,Paragraph
18,7,88,30,38,669,12.1768421053,732,472,1.5508474576,138,950,0,560,619,18,Paragraph
18,8,57,37,46,1155,12.1525423729,717,17,42.1764705882,8,59,0,74,1105,18,Paragraph
18,9,26,89,689,1189,11,22,14,1.5714285714,1,2,0,40,1139,18,Garbage
19,0,1184,35,56,26,10.2753623188,709,19,37.3157894737,11,69,0,1203,-25,19,Garbage
19,1,938,35,33,93,12.4754901961,732,198,3.696969697,58,408,0,1136,42,19,Paragraph
19,2,908,39,388,306,12.4333333333,373,15,24.8666666667,4,30,0,923,255,19,Paragraph
19,3,846,39,37,334,12.1206896552,724,49,14.7755102041,16,116,0,895,283,19,Paragraph
19,4,756,36,39,396,12.6279069767,725,77,9.4155844156,24,172,0,833,345,19,Paragraph
19,5,604,36,33,485,12.5432525952,731,140,5.2214285714,41,289,0,744,434,19,Paragraph
19,6,117,38,30,639,12.0603537981,732,473,1.5475687104,129,961,0,590,588,19,Paragraph
19,7,87,41,32,1126,12.7543859649,727,16,45.4375,7,57,0,103,1075,19,Paragraph
19,8,57,41,480,1156,12.6818181818,279,16,17.4375,4,22,0,73,1105,19,Paragraph
20,0,1171,349,341,41,10,110,17,6.4705882353,1,11,1,1188,-24,20,Garbage
20,1,1168,744,29,39,13.5,27,22,1.2272727273,1,2,1,1190,-26,20,Garbage
20,2,955,40,30,103,12.4782608696,730,171,4.269005848,45,345,0,1126,38,20,Paragraph
20,3,590,39,29,288,12.3812233286,732,351,2.0854700855,94,703,0,941,223,20,Paragraph
20,4,376,40,24,649,12.3625304136,736,204,3.6078431373,52,411,0,580,584,20,Paragraph
20,5,44,39,29,864,12.0060422961,732,321,2.2803738318,91,662,0,365,799,20,Paragraph
21,0,1156,38,53,52,10.2753623188,709,21,33.7619047619,11,69,0,1177,-26,21,Garbage
21,1,1002,39,30,119,12.4525862069,731,108,6.7685185185,28,232,0,1110,41,21,Paragraph
21,2,972,46,395,241,11.9666666667,359,16,22.4375,3,30,0,988,163,21,Paragraph
21,3,941,84,34,269,12.6296296296,682,19,35.8947368421,6,54,0,960,191,21,Paragraph
21,4,153,38,29,300,12.385883905,733,776,0.9445876289,209,1516,0,929,222,21,Paragraph
21,5,32,35,33,1086,12.447826087,732,111,6.5945945946,30,230,0,143,1008,21,Paragraph
22,0,1166,345,347,48,9.8181818182,108,15,7.2,1,11,1,1181,-23,22,Garbage
22,1,1161,742,32,47,13,26,21,1.2380952381,1,2,1,1182,-24,22,Garbage
22,2,495,33,29,112,12.413202934,738,622,1.1864951768,161,1227,0,1117,41,22,Paragraph
22,3,465,36,40,748,12.701754386,724,16,45.25,8,57,0,481,677,22,Paragraph
22,4,434,41,648,780,12.3333333333,111,15,7.4,1,9,0,449,709,22,Paragraph
22,5,38,32,33,805,12.3320209974,735,386,1.9041450777,106,762,0,424,734,22,Paragraph
23,0,1167,36,55,41,10.2753623188,709,21,33.7619047619,11,69,0,1188,-26,23,Garbage
23,1,1044,39,37,106,12.0465116279,724,79,9.164556962,23,172,0,1123,39,23,Paragraph
23,2,800,37,32,196,12.2335456476,731,233,3.1373390558,66,471,0,1033,129,23,Paragraph
23,3,770,41,334,443,11.8055555556,425,16,26.5625,8,36,0,786,376,23,Paragraph
23,4,709,39,33,471,12.3947368421,728,49,14.8571428571,14,114,0,758,404,23,Paragraph
23,5,679,36,496,534,13.4,268,16,16.75,3,20,0,695,467,23,Paragraph
23,6,375,36,33,560,12.131092437,731,294,2.4863945578,84,595,0,669,493,23,Paragraph
23,7,133,36,34,866,12.3180827887,730,230,3.1739130435,59,459,0,363,799,23,Paragraph
23,8,42,37,37,1105,12.1477272727,726,82,8.8536585366,23,176,0,124,1038,23,Paragraph
24,0,1169,343,346,44,10.0909090909,111,16,6.9375,1,11,1,1185,-23,24,Garbage
24,1,1170,743,32,41,12.5,25,18,1.3888888889,1,2,1,1188,-26,24,Garbage
24,2,1105,39,37,108,12.4827586207,724,16,45.25,8,58,0,1121,41,24,Paragraph
24,3,710,31,33,137,12.0512163892,736,382,1.9267015707,100,781,0,1092,70,24,Paragraph
24,4,498,36,37,528,12.048346056,727,203,3.5812807882,54,393,0,701,461,24,Paragraph
24,5,407,34,38,743,12.16,728,79,9.2151898734,19,175,0,486,676,24,Paragraph
24,6,224,36,38,834,12.3057142857,726,171,4.2456140351,45,350,0,395,767,24,Paragraph
24,7,41,32,37,1016,12.0584958217,731,172,4.25,52,359,0,213,949,24,Paragraph
25,0,1165,39,52,41,10.2753623188,709,23,30.8260869565,11,69,0,1045,-26,25,Garbage
25,1,1104,36,33,108,11.6031746032,731,17,43,7,63,0,978,41,25,Paragraph
25,2,741,38,29,136,12.1773743017,733,352,2.0823863636,88,716,0,950,69,25,Paragraph
25,3,711,39,688,503,12.1666666667,73,15,4.8666666667,1,6,0,583,436,25,Paragraph
25,4,468,39,29,528,12.3368869936,732,233,3.1416309013,65,469,0,558,461,25,Paragraph
25,5,164,38,29,769,12.2338983051,733,296,2.4763513514,85,590,0,317,702,25,Paragraph
25,6,42,40,31,1092,10.6904761905,729,95,7.6736842105,32,252,0,-6,1025,25,Comment
26,0,1173,351,341,40,9.8181818182,108,16,6.75,1,11,1,1025,-24,26,Garbage
26,1,1172,743,31,38,13,26,19,1.3684210526,1,2,1,1027,-26,26,Garbage
26,2,1107,42,37,105,12.875,721,17,42.4117647059,8,56,0,960,41,26,Paragraph
26,3,714,37,36,135,12.2698826597,727,380,1.9131578947,116,767,0,930,71,26,Paragraph
26,4,683,37,477,531,13,286,15,19.0666666667,3,22,0,534,467,26,Paragraph
26,5,531,34,36,557,12.3092783505,730,141,5.1773049645,42,291,0,508,493,26,Paragraph
26,6,289,36,36,712,12.1244541485,728,228,3.1929824561,72,458,0,353,648,26,Paragraph
26,7,43,40,33,1092,10.5889830508,727,94,7.7340425532,34,236,0,-27,1028,26,Comment
27,0,783,36,36,373,14.34,728,73,9.9726027397,12,100,0,753,373,27,Title
27,1,738,301,299,471,10.5263157895,200,20,10,4,19,0,655,471,27,Paragraph
27,2,699,78,33,508,13.25,689,22,31.3181818182,5,52,0,618,508,27,Paragraph
27,3,122,33,32,543,12.0078465562,735,564,1.3031914894,164,1147,0,583,543,27,Paragraph
27,4,45,71,37,1138,10.1968503937,692,46,15.0434782609,23,127,0,-12,1138,27,Comment
28,0,1158,157,154,53,10.6304347826,489,18,27.1666666667,6,46,1,1176,-25,28,Garbage
28,1,1158,743,31,50,13,26,21,1.2380952381,1,2,1,1179,-28,28,Garbage
28,2,699,31,35,120,12.2144578313,734,410,1.7902439024,109,830,0,1109,42,28,Paragraph
28,3,668,37,597,546,11.8571428571,166,15,11.0666666667,2,14,0,683,468,28,Paragraph
29,0,762,101,95,371,15.2127659574,604,96,6.2916666667,19,141,0,758,371,29,Title
29,1,715,300,293,494,10.35,207,20,10.35,4,20,0,635,494,29,Paragraph
29,2,307,37,32,535,11.8949367089,731,387,1.8888888889,123,790,0,594,535,29,Paragraph
29,3,277,40,310,937,12.1621621622,450,15,30,5,37,0,192,937,29,Paragraph
29,4,185,40,33,962,11.8461538462,727,82,8.8658536585,26,169,0,167,962,29,Paragraph
29,5,125,38,31,1052,11.9830508475,731,52,14.0576923077,25,118,0,77,1052,29,Paragraph
29,6,44,37,32,1140,11.5147058824,731,45,16.2444444444,13,68,0,-11,1140,29,Comment
30,0,1161,119,123,49,10.5283018868,558,19,29.3684210526,8,53,1,1180,-25,30,Garbage
30,1,1163,741,36,48,11.5,23,18,1.2777777778,1,2,1,1181,-26,30,Garbage
30,2,1004,37,37,114,12.3760683761,726,111,6.5405405405,36,234,0,1115,40,30,Paragraph
30,3,974,37,599,239,11.7142857143,164,16,10.25,1,14,0,990,165,30,Paragraph
30,4,852,36,31,264,11.8024691358,733,113,6.4867256637,46,243,0,965,190,30,Paragraph
30,5,823,37,516,390,13,247,16,15.4375,3,19,0,839,316,30,Paragraph
30,6,337,36,29,425,12.0331858407,735,467,1.573875803,150,904,0,804,351,30,Paragraph
30,7,33,39,33,906,12.1139028476,728,290,2.5103448276,89,597,0,323,832,30,Paragraph
31,0,1164,35,56,43,10.2753623188,709,22,32.2272727273,11,69,0,1186,-26,31,Garbage
31,1,1101,37,39,109,12.2711864407,724,19,38.1052631579,11,59,0,1120,40,31,Paragraph
31,2,920,36,33,138,11.9752066116,731,171,4.2748538012,56,363,0,1091,69,31,Paragraph
31,3,860,37,39,319,12.1206896552,724,50,14.48,19,116,0,910,250,31,Paragraph
31,4,345,35,31,380,12.2699203187,734,504,1.4563492063,145,1004,0,849,311,31,Paragraph
31,5,72,37,31,898,12.0759259259,732,259,2.8262548263,75,540,0,331,829,31,Paragraph
31,6,43,41,613,1171,12.1666666667,146,15,9.7333333333,2,12,0,58,1102,31,Paragraph
32,0,177,350,314,1033,10.4615384615,136,19,7.1578947368,2,13,0,-29,854,32,Image
33,0,1192,74,27,15,10.4328358209,699,22,31.7727272727,12,67,0,1078,-27,33,Garbage
33,1,1109,39,41,74,15.1136363636,720,46,15.652173913,13,88,0,1019,32,33,Title
33,2,1063,301,295,146,10.7368421053,204,20,10.2,4,19,0,947,104,33,Paragraph
33,3,741,36,32,192,12.0980392157,732,296,2.472972973,83,561,0,901,150,33,Paragraph
33,4,594,40,64,589,14.9456521739,696,46,15.1304347826,14,92,0,504,547,33,Title
33,5,548,297,307,661,10.3157894737,196,20,9.8,4,19,0,432,619,33,Paragraph
33,6,379,31,41,706,12.1288135593,728,144,5.0555555556,47,295,0,387,664,33,Paragraph
33,7,348,35,457,864,11.8461538462,308,17,18.1176470588,3,26,0,229,822,33,Paragraph
33,8,166,28,39,889,12.0646067416,733,174,4.2126436782,55,356,0,204,847,33,Paragraph
33,9,65,70,99,1117,9.9795918367,631,47,13.4255319149,19,98,0,-24,1075,33,Comment
33,10,18,118,389,1187,9.15625,293,24,12.2083333333,7,32,0,-94,1145,33,Comment
34,0,1168,35,56,41,10.2753623188,709,20,35.45,11,69,0,1188,-25,34,Garbage
34,1,1074,38,37,105,12.6206896552,725,50,14.5,10,87,0,1124,39,34,Paragraph
34,2,1045,80,39,164,12.1607142857,681,20,34.05,14,56,0,1065,98,34,Paragraph
34,3,1013,39,555,199,12.1176470588,206,17,12.1176470588,3,17,0,1030,133,34,Paragraph
34,4,861,36,32,224,11.671009772,732,144,5.0833333333,53,307,0,1005,158,34,Paragraph
34,5,833,79,31,376,11.5,690,20,34.5,14,60,0,853,310,34,Paragraph
34,6,801,35,172,405,12.1020408163,593,23,25.7826086957,9,49,0,824,339,34,Paragraph
34,7,711,36,38,437,11.8674698795,726,81,8.962962963,31,166,0,792,371,34,Paragraph
34,8,619,36,34,527,11.9529411765,730,83,8.7951807229,36,170,0,702,461,34,Paragraph
34,9,377,34,31,619,12.2113636364,735,233,3.1545064378,74,440,0,610,553,34,Paragraph
34,10,163,32,35,859,12.0190930788,733,207,3.5410628019,71,419,0,370,793,34,Paragraph
34,11,135,36,684,1076,11.4285714286,80,18,4.4444444444,1,7,0,153,1010,34,Paragraph
34,12,44,36,40,1104,12.6035502959,724,81,8.9382716049,23,169,0,125,1038,34,Paragraph
35,0,1186,143,149,25,10.3673469388,508,18,28.2222222222,8,49,1,1107,-25,35,Garbage
35,1,1184,738,34,25,14,28,20,1.4,1,2,1,1107,-25,35,Garbage
35,2,1119,35,40,92,12.2881355932,725,18,40.2777777778,9,59,0,1040,42,35,Paragraph
35,3,1092,40,708,123,10.4,52,14,3.7142857143,1,5,0,1009,73,35,Paragraph
35,4,908,36,34,146,12.0502793296,730,175,4.1714285714,61,358,0,986,96,35,Paragraph
35,5,879,39,569,335,12.8,192,15,12.8,2,15,0,797,285,35,Paragraph
35,6,732,32,39,452,14.9450549451,729,45,16.2,14,91,0,680,402,35,Title
35,7,686,284,289,522,11.35,227,21,10.8095238095,4,20,0,610,472,35,Paragraph
35,8,334,37,32,569,12.1930379747,731,326,2.2423312883,92,632,0,563,519,35,Paragraph
35,9,306,39,542,909,11.5263157895,219,14,15.6428571429,2,19,0,223,859,35,Paragraph
35,10,122,38,36,934,12.1789772727,726,173,4.1965317919,57,352,0,198,884,35,Paragraph
35,11,64,78,32,1144,10.2985074627,690,21,32.8571428571,14,67,0,-12,1094,35,Comment
35,12,22,95,680,1189,12.5,25,18,1.3888888889,1,2,0,-57,1139,35,Garbage
36,0,1168,33,55,42,10.3188405797,712,19,37.4736842105,11,69,0,1187,-24,36,Garbage
36,1,1105,36,40,107,12.9285714286,724,17,42.5882352941,6,56,0,1122,41,36,Paragraph
36,2,1076,39,708,139,10.6,53,14,3.7857142857,1,5,0,1090,73,36,Paragraph
36,3,954,36,40,162,11.8445378151,724,113,6.407079646,42,238,0,1067,96,36,Paragraph
36,4,862,36,38,283,11.7087912088,726,84,8.6428571429,38,182,0,946,217,36,Paragraph
36,5,832,39,625,381,12.3636363636,136,16,8.5,3,11,0,848,315,36,Paragraph
36,6,711,38,38,407,12.1446808511,724,111,6.5225225225,31,235,0,822,341,36,Paragraph
36,7,681,36,593,533,11.4,171,15,11.4,2,15,0,696,467,36,Paragraph
36,8,377,34,35,558,12.2034782609,731,294,2.4863945578,89,575,0,671,492,36,Paragraph
36,9,43,29,39,861,12.3380062305,732,325,2.2523076923,95,642,0,368,795,36,Paragraph
37,0,1168,149,149,41,10.2448979592,502,20,25.1,8,49,1,1188,-26,37,Garbage
37,1,1170,743,33,39,12,24,20,1.2,1,2,1,1190,-28,37,Garbage
37,2,1014,37,37,109,12.1674418605,726,106,6.8490566038,30,215,0,1120,42,37,Paragraph
37,3,922,40,31,224,11.5801104972,729,83,8.7831325301,40,181,0,1005,157,37,Paragraph
37,4,892,42,448,321,11.9230769231,310,16,19.375,3,26,0,908,254,37,Paragraph
37,5,801,38,37,347,12.1771428571,725,81,8.950617284,27,175,0,882,280,37,Paragraph
37,6,770,37,564,443,12.4375,199,16,12.4375,2,16,0,786,376,37,Paragraph
37,7,557,35,36,468,12.3578680203,729,204,3.5735294118,58,394,0,761,401,37,Paragraph
37,8,527,35,650,685,12.7777777778,115,17,6.7647058824,1,9,0,544,618,37,Paragraph
37,9,346,35,37,710,12.2714285714,728,173,4.2080924855,61,350,0,519,643,37,Paragraph
37,10,195,32,38,895,12.0401459854,730,139,5.2517985612,42,274,0,334,828,37,Paragraph
37,11,163,77,41,1044,11.9649122807,682,22,31,18,57,0,185,977,37,Paragraph
37,12,131,34,640,1080,11.4545454545,126,18,7,2,11,0,149,1013,37,Paragraph
37,13,42,35,39,1104,12.3005780347,726,83,8.7469879518,29,173,0,125,1037,37,Paragraph
38,0,1166,35,56,42,10.2753623188,709,21,33.7619047619,11,69,0,1111,-27,38,Garbage
38,1,1103,36,40,109,12.4827586207,724,17,42.5882352941,8,58,0,1044,40,38,Paragraph
38,2,1073,36,485,140,12.1304347826,279,16,17.4375,2,23,0,1013,71,38,Paragraph
38,3,982,39,36,165,12.0451977401,725,82,8.8414634146,33,177,0,988,96,38,Paragraph
38,4,951,37,498,261,12.0454545455,265,17,15.5882352941,4,22,0,892,192,38,Paragraph
38,5,922,78,147,287,11.7346938776,575,20,28.75,12,49,0,866,218,38,Paragraph
38,6,801,149,157,407,15.4375,494,21,23.5238095238,5,32,0,746,338,38,Title
38,7,753,56,66,432,14.9180327869,678,44,15.4090909091,9,61,0,721,363,38,Title
38,8,705,310,309,503,10.6470588235,181,21,8.619047619,4,17,0,650,434,38,Paragraph
38,9,590,39,31,554,12.1,730,85,8.5882352941,29,180,0,599,485,38,Paragraph
38,10,137,38,29,649,12.2949152542,733,443,1.6546275395,135,885,0,504,580,38,Paragraph
38,11,106,46,30,1106,12.701754386,724,17,42.5882352941,11,57,0,47,1037,38,Paragraph
38,12,49,80,709,1165,11,11,15,0.7333333333,1,1,1,-12,1096,38,Comment
38,13,43,102,83,1165,10.4237288136,615,21,29.2857142857,12,59,1,-12,1096,38,Comment
39,0,1177,154,148,30,10.5957446809,498,22,22.6363636364,8,47,1,1104,-27,39,Garbage
39,1,1175,745,26,33,14.5,29,21,1.380952381,1,2,1,1101,-24,39,Garbage
39,2,993,37,30,98,11.9601328904,733,138,5.3115942029,40,301,0,1036,41,39,Paragraph
39,3,827,37,39,332,15.0571428571,724,70,10.3428571429,15,105,0,802,275,39,Title
39,4,780,294,310,428,10.8888888889,196,21,9.3333333333,4,18,0,706,371,39,Paragraph
39,5,672,32,39,473,12.2701149425,729,84,8.6785714286,30,174,0,661,416,39,Paragraph
39,6,643,36,695,567,11.5,69,19,3.6315789474,1,6,0,567,510,39,Paragraph
39,7,491,32,39,595,11.9172661871,729,143,5.0979020979,42,278,0,539,538,39,Paragraph
39,8,366,33,40,747,11.6467889908,727,116,6.2672413793,38,218,0,387,690,39,Paragraph
39,9,247,30,44,870,11.8971962617,726,112,6.4821428571,36,214,0,264,813,39,Paragraph
39,10,217,73,45,991,13.64,682,21,32.4761904762,9,50,0,143,934,39,Paragraph
39,11,186,31,701,1027,11.3333333333,68,16,4.25,1,6,0,107,970,39,Paragraph
39,12,156,73,41,1052,11.6271186441,686,21,32.6666666667,16,59,0,82,995,39,Paragraph
39,13,125,32,671,1088,12.125,97,16,6.0625,1,8,0,46,1031,39,Paragraph
39,14,52,71,40,1155,11.1129032258,689,22,31.3181818182,12,62,0,-21,1098,39,Comment
40,0,1169,32,59,41,10.2753623188,709,19,37.3157894737,11,69,0,1107,-23,40,Garbage
40,1,1076,38,39,102,11.5148514851,723,51,14.1764705882,26,101,0,1046,38,40,Paragraph
