FileName,BlockIndex,BottomIndent,LeftIndent,RightIndent,TopIndent,PixelsPerSymbol,Width,Height,WidthToHeightRatio,WordCount,SymbolCount,SameyCount,BottomLineDistance,TopLineDistance,ImageIndex,Label
102,5,578,25,711,681,10.666666666666666,64,15,4.266666666666667,1,6,0,593,612,102,
102,6,102,20,17,708,12.750849377123442,763,464,1.644396551724138,135,883,0,566,639,102,
102,7,69,22,26,1185,13.672727272727272,752,20,37.6,7,55,0,89,1116,102,
102,8,39,21,655,1218,12.4,124,17,7.294117647058823,1,10,0,56,1149,102,
103,0,1212,200,201,46,11.083333333333334,399,16,24.9375,4,36,1,1228,-22,103,
103,1,1214,748,19,41,11,33,19,1.736842105263158,1,3,1,1233,-27,103,
103,2,1018,26,18,106,12.729452054794521,756,150,5.04,45,292,0,1168,38,103,
103,3,969,318,335,289,16.333333333333332,147,16,9.1875,2,9,0,985,221,103,
103,4,890,162,593,350,8,45,34,1.3235294117647058,2,11,4,924,282,103,
103,5,849,141,567,393,9.333333333333334,92,32,2.875,3,15,3,881,325,103,
103,6,910,301,452,350,9.4,47,14,3.357142857142857,1,5,2,924,282,103,
103,7,849,285,429,372,8.458333333333334,86,53,1.6226415094339623,4,24,4,902,304,103,
103,8,881,440,274,380,9.555555555555555,86,13,6.615384615384615,1,9,3,894,312,103,
103,9,911,614,138,350,9.6,48,13,3.6923076923076925,1,5,2,924,282,103,
103,10,849,615,140,414,9,45,11,4.090909090909091,1,5,2,860,346,103,
103,11,455,90,605,485,9,105,334,0.3143712574850299,21,59,7,789,417,103,
103,12,455,308,461,484,8.552631578947368,31,335,0.09253731343283582,13,38,7,790,416,103,
103,13,690,470,303,565,9,27,19,1.4210526315789473,1,3,3,709,497,103,
103,14,611,450,302,643,12,48,20,2.4,1,4,3,631,575,103,
103,15,531,469,301,723,10,30,20,1.5,1,3,3,551,655,103,
103,16,691,606,127,484,11,67,99,0.6767676767676768,8,19,3,790,416,103,
103,17,639,607,132,590,10.909090909090908,61,45,1.3555555555555556,4,11,2,684,522,103,
103,18,455,607,122,642,9.909090909090908,71,177,0.4011299435028249,14,44,4,632,574,103,
103,19,42,16,21,864,12.64185393258427,763,368,2.073369565217391,114,712,0,410,796,103,
104,0,1213,18,749,41,11,33,20,1.65,1,3,1,1233,-29,104,
104,1,1211,297,295,46,10.947368421052632,208,17,12.235294117647058,2,19,1,1228,-24,104,
104,2,894,19,19,113,12.349726775956285,762,267,2.853932584269663,70,549,0,1161,43,104,
104,3,863,23,313,394,12.54054054054054,464,17,27.294117647058822,5,37,0,880,324,104,
104,4,832,63,17,422,13.090909090909092,720,20,36,8,55,0,852,352,104,
104,5,515,21,17,458,12.568333333333333,762,301,2.53156146179402,91,600,0,816,388,104,
104,6,389,20,18,774,12.84322033898305,762,111,6.864864864864865,28,236,0,500,704,104,
104,7,137,21,18,898,12.845010615711253,761,239,3.1841004184100417,64,471,0,376,828,104,
104,8,43,23,17,1150,12.511363636363637,760,81,9.382716049382717,25,176,0,124,1080,104,
105,0,1214,193,581,43,13,26,17,1.5294117647058822,1,2,2,1231,-24,105,
105,1,1215,199,202,44,11.083333333333334,399,15,26.6,4,36,2,1230,-23,105,
105,2,1215,741,23,41,12,36,18,2,1,3,2,1233,-26,105,
105,3,863,22,18,105,12.433774834437086,760,306,2.4836601307189543,85,604,0,1169,38,105,
105,4,738,21,24,424,12.483333333333333,755,112,6.741071428571429,37,240,0,850,357,105,
105,5,674,18,25,553,12.368852459016393,757,47,16.106382978723403,16,122,0,721,486,105,
105,6,389,16,25,612,12.47329650092081,759,273,2.78021978021978,70,543,0,662,545,105,
105,7,358,22,26,901,13.192982456140351,752,15,50.13333333333333,10,57,0,373,834,105,
105,8,73,21,26,928,12.489795918367347,753,273,2.758241758241758,75,539,0,346,861,105,
105,9,41,23,25,1217,12.533333333333333,752,16,47,9,60,0,57,1150,105,
106,0,1201,20,745,55,11.666666666666666,35,18,1.9444444444444444,1,3,1,1219,-27,106,
106,1,1199,301,294,59,10.789473684210526,205,16,12.8125,2,19,1,1215,-23,106,
106,2,941,21,18,126,12.610978520286396,761,207,3.676328502415459,62,419,0,1148,44,106,
106,3,910,23,24,346,13.446428571428571,753,18,41.833333333333336,8,56,0,928,264,106,
106,4,625,16,18,376,12.583333333333334,766,273,2.8058608058608057,73,540,0,898,294,106,
106,5,405,13,25,662,12.979002624671915,762,207,3.681159420289855,52,381,0,612,580,106,
107,0,870,101,117,382,16.166666666666668,582,22,26.454545454545453,6,36,0,803,382,107,
107,1,466,23,18,437,12.326359832635983,759,371,2.045822102425876,102,717,0,748,437,107,
107,2,117,21,18,818,12.488038277511961,761,339,2.2448377581120944,97,627,0,367,818,107,
107,3,31,16,29,1197,10.433070866141732,755,46,16.41304347826087,25,127,0,-12,1197,107,
108,0,1216,22,742,40,12,36,18,2,1,3,1,1234,-27,108,
108,1,1211,301,294,44,10.789473684210526,205,19,10.789473684210526,2,19,1,1230,-23,108,
108,2,830,21,18,105,12.626524390243903,761,339,2.2448377581120944,93,656,0,1169,38,108,
108,3,801,23,376,458,11.794117647058824,401,15,26.733333333333334,5,34,0,816,391,108,
108,4,233,19,17,486,12.473345588235293,764,555,1.3765765765765765,154,1088,0,788,419,108,
108,5,41,20,18,1056,12.487603305785123,762,177,4.305084745762712,58,363,0,218,989,108,
109,0,1214,213,207,41,11.515151515151516,380,19,20,5,33,1,1233,-26,109,
109,1,1216,749,17,39,11.333333333333334,34,19,1.7894736842105263,1,3,1,1235,-28,109,
109,2,927,23,13,110,12.404517453798768,764,237,3.2236286919831225,67,487,0,1164,43,109,
109,3,516,21,17,359,12.454198473282442,762,399,1.9097744360902256,109,786,0,915,292,109,
109,4,41,13,27,771,12.463065049614112,760,462,1.645021645021645,129,907,0,503,704,109,
11,0,1132,274,210,123,10.875,316,19,16.63157894736842,5,32,1,1151,-26,11,
11,1,1131,752,21,122,13.5,27,21,1.2857142857142858,1,2,1,1152,-27,11,
11,2,843,20,18,189,12.803131991051455,762,242,3.1487603305785123,64,447,0,1085,40,11,
11,3,780,25,17,443,12.72972972972973,758,51,14.862745098039216,17,111,0,831,294,11,
11,4,687,445,74,568,14.05,281,19,14.789473684210526,3,20,0,706,419,11,
11,5,648,63,610,606,11.545454545454545,127,20,6.35,3,11,0,668,457,11,
110,0,1215,19,748,39,11,33,20,1.65,1,3,1,1235,-27,110,
110,1,1214,297,297,43,10.842105263157896,206,17,12.117647058823529,2,19,1,1231,-23,110,
110,2,926,21,17,105,12.529896907216495,762,243,3.1358024691358026,63,485,0,1169,39,110,
110,3,896,22,516,363,12.476190476190476,262,15,17.466666666666665,3,21,0,911,297,110,
110,4,72,21,17,391,12.598202824133505,762,811,0.9395807644882861,227,1558,0,883,325,110,
110,5,41,23,25,1215,12.327868852459016,752,18,41.77777777777778,11,61,0,59,1149,110,
111,0,1215,211,208,39,11.545454545454545,381,20,19.05,5,33,1,1235,-23,111,
111,1,1215,746,19,37,11.666666666666666,35,22,1.5909090909090908,1,3,1,1237,-25,111,
111,2,1054,24,17,108,12.520833333333334,759,112,6.776785714285714,33,240,0,1166,46,111,
111,3,642,23,17,235,12.454777070063694,760,397,1.9143576826196473,114,785,0,1039,173,111,
111,4,610,24,18,648,12.426229508196721,758,16,47.375,9,61,0,626,586,111,
111,5,322,22,17,680,12.514760147601477,761,272,2.797794117647059,79,542,0,594,618,111,
111,6,39,20,23,963,12.634328358208956,757,272,2.7830882352941178,79,536,0,311,901,111,
112,0,1199,19,746,57,11.666666666666666,35,18,1.9444444444444444,1,3,1,1217,-28,112,
112,1,1195,301,294,61,10.789473684210526,205,18,11.38888888888889,2,19,1,1213,-24,112,
112,2,820,18,18,127,12.613981762917932,764,327,2.3363914373088686,96,658,0,1147,42,112,
112,3,789,21,391,469,12.933333333333334,388,16,24.25,3,30,0,805,384,112,
112,4,630,16,25,497,12.713793103448277,759,147,5.163265306122449,40,290,0,777,412,112,
113,0,893,203,222,361,15,375,20,18.75,4,25,0,747,361,113,
113,1,614,20,24,417,12.484978540772532,756,243,3.111111111111111,66,466,0,691,417,113,
113,2,199,23,18,671,12.641558441558441,759,404,1.8787128712871286,104,770,0,437,671,113,
113,3,50,24,17,1123,10.971311475409836,759,101,7.514851485148514,45,244,0,-15,1123,113,
113,4,5,89,318,1251,9.357142857142858,393,18,21.833333333333332,10,42,0,-143,1251,113,
114,0,1214,19,745,41,12,36,19,1.894736842105263,1,3,1,1233,-28,114,
114,1,1210,301,294,44,10.789473684210526,205,20,10.25,2,19,1,1230,-25,114,
114,2,1144,29,19,112,12.745762711864407,752,18,41.77777777777778,9,59,0,1162,43,114,
114,3,795,22,18,142,12.575757575757576,760,337,2.255192878338279,87,660,0,1132,73,114,
114,4,763,23,626,495,12.583333333333334,151,16,9.4375,2,12,0,779,426,114,
114,5,730,69,18,522,12.963636363636363,713,22,32.40909090909091,8,55,0,752,453,114,
114,6,478,23,18,558,12.560165975103734,759,238,3.189075630252101,72,482,0,716,489,114,
114,7,64,21,18,812,12.755874673629243,761,398,1.9120603015075377,108,766,0,462,743,114,
114,8,34,23,25,1219,13.192982456140351,752,21,35.80952380952381,10,57,0,55,1150,114,
115,0,1238,287,290,20,10.619047619047619,223,16,13.9375,3,21,1,1254,-24,115,
115,1,1237,742,21,17,12.333333333333334,37,20,1.85,1,3,1,1257,-27,115,
115,2,1010,21,19,88,12.6938202247191,760,176,4.318181818181818,53,356,0,1186,44,115,
115,3,982,21,692,277,12.428571428571429,87,15,5.8,1,7,0,997,233,115,
115,4,568,20,19,304,12.56760374832664,761,402,1.8930348258706469,109,747,0,970,260,115,
115,5,536,62,33,717,13.30188679245283,705,21,33.57142857142857,8,53,0,557,673,115,
115,6,91,15,25,751,12.611510791366907,760,432,1.7592592592592593,116,834,0,523,707,115,
115,7,58,18,720,1200,12.4,62,16,3.875,1,5,0,74,1156,115,
115,8,19,55,721,1238,12,24,17,1.411764705882353,1,2,0,36,1194,115,
116,0,1215,18,749,40,11,33,19,1.736842105263158,1,3,1,1234,-25,116,
116,1,1214,297,298,42,10.789473684210526,205,18,11.38888888888889,2,19,1,1232,-23,116,
116,2,830,16,18,105,12.763116057233704,766,339,2.2595870206489677,84,629,0,1169,40,116,
116,3,608,21,18,456,12.5025,761,210,3.623809523809524,56,400,0,818,391,116,
116,4,193,23,14,677,12.759114583333334,763,404,1.8886138613861385,105,768,0,597,612,116,
116,5,162,23,225,1095,13.142857142857142,552,17,32.470588235294116,5,42,0,179,1030,116,
116,6,98,25,14,1120,13.061224489795919,761,56,13.589285714285714,13,98,0,154,1055,116,
116,7,35,27,18,1185,12.991150442477876,755,54,13.981481481481481,15,113,0,89,1120,116,
117,0,1221,287,293,36,10.476190476190476,220,17,12.941176470588236,3,21,1,1238,-23,117,
117,1,1221,741,24,34,11.666666666666666,35,19,1.8421052631578947,1,3,1,1240,-25,117,
117,2,1052,23,19,108,12.670886075949367,758,114,6.649122807017544,31,237,0,1166,49,117,
117,3,864,23,18,235,12.624649859943977,759,175,4.337142857142857,54,357,0,1039,176,117,
117,4,514,23,18,425,12.603658536585366,759,335,2.265671641791045,97,656,0,849,366,117,
117,5,34,22,16,774,12.626966292134831,762,466,1.6351931330472103,122,890,0,500,715,117,
118,0,1221,21,744,34,11.666666666666666,35,19,1.8421052631578947,1,3,1,1240,-29,118,
118,1,1219,335,261,38,10.736842105263158,204,17,12,2,19,1,1236,-25,118,
118,2,1152,66,25,102,12.660714285714286,709,20,35.45,6,56,0,1172,39,118,
118,3,865,25,13,132,12.618249534450651,762,277,2.7509025270758123,80,537,0,1142,69,118,
118,4,611,27,11,423,12.570833333333333,762,240,3.175,69,480,0,851,360,118,
118,5,580,28,669,678,12.875,103,16,6.4375,1,8,0,596,615,118,
118,6,514,33,16,705,12.302521008403362,751,55,13.654545454545454,15,119,0,569,642,118,
118,7,482,31,661,774,12,108,18,6,1,9,0,500,711,118,
118,8,40,28,11,802,12.78857837181045,761,432,1.7615740740740742,118,823,0,472,739,118,
119,0,1218,287,290,38,10.619047619047619,223,18,12.38888888888889,3,21,1,1236,-25,119,
119,1,1218,741,23,36,12,36,20,1.8,1,3,1,1238,-27,119,
119,2,1026,23,18,105,12.595317725752508,759,143,5.3076923076923075,45,299,0,1169,42,119,
119,3,802,23,18,262,13.331645569620253,759,210,3.6142857142857143,61,395,0,1012,199,119,
119,4,773,27,708,485,10.833333333333334,65,16,4.0625,1,6,0,789,422,119,
119,5,422,21,19,513,12.656923076923077,760,339,2.24188790560472,106,650,0,761,450,119,
119,6,389,23,688,869,12.714285714285714,89,16,5.5625,1,7,0,405,806,119,
119,7,36,22,18,897,12.985804416403786,760,341,2.228739002932551,86,634,0,377,834,119,
12,0,741,165,158,511,16.448275862068964,477,22,21.681818181818183,4,29,0,763,511,12,
12,1,685,70,17,569,13.711538461538462,713,20,35.65,8,52,0,705,569,12,
12,2,242,27,10,601,12.462650602409639,763,431,1.7703016241299303,116,830,0,673,601,12,
12,3,149,461,71,1105,13.4,268,20,13.4,3,20,0,169,1105,12,
12,4,118,117,575,1138,10.8,108,18,6,1,10,0,136,1138,12,
12,5,89,93,557,1167,10.714285714285714,150,18,8.333333333333334,3,14,0,107,1167,12,
120,0,1219,13,751,37,12,36,18,2,1,3,1,1237,-27,120,
120,1,1217,294,302,40,10.736842105263158,204,17,12,2,19,1,1234,-24,120,
120,2,1150,15,26,106,13.31578947368421,759,18,42.166666666666664,9,57,0,1168,42,120,
120,3,579,15,18,135,12.71816479400749,767,560,1.3696428571428572,144,1068,0,1139,71,120,
120,4,548,22,226,708,12.545454545454545,552,18,30.666666666666668,5,44,0,566,644,120,
120,5,263,22,18,737,12.683520599250937,760,274,2.7737226277372264,72,534,0,537,673,120,
120,6,231,27,599,1027,13.384615384615385,174,16,10.875,1,13,0,247,963,120,
120,7,167,23,19,1055,13.297619047619047,758,52,14.576923076923077,10,84,0,219,991,120,
120,8,40,27,12,1119,12.565400843881857,761,115,6.6173913043478265,32,237,0,155,1055,120,
121,0,1219,290,290,37,10.476190476190476,220,18,12.222222222222221,3,21,1,1237,-25,121,
121,1,1220,743,20,34,12.333333333333334,37,20,1.85,1,3,1,1240,-28,121,
121,2,992,27,18,105,12.430939226519337,755,177,4.265536723163842,54,362,0,1169,43,121,
121,3,897,31,17,296,12.522222222222222,752,81,9.283950617283951,26,180,0,978,234,121,
121,4,643,23,18,391,12.378600823045268,759,240,3.1625,69,486,0,883,329,121,
121,5,482,25,16,646,12.474916387959865,759,146,5.198630136986301,41,299,0,628,584,121,
121,6,323,23,18,802,12.462046204620462,759,149,5.093959731543624,35,303,0,472,740,121,
121,7,37,23,18,965,12.605607476635514,759,272,2.7904411764705883,71,535,0,309,903,121,
122,0,1219,24,743,36,11,33,19,1.736842105263158,1,3,1,1238,-27,122,
122,1,1217,300,290,41,11.052631578947368,210,16,13.125,2,19,1,1233,-22,122,
122,2,1088,23,18,106,12.261111111111111,759,80,9.4875,25,180,0,1168,43,122,
122,3,579,23,18,199,12.738069989395546,759,496,1.530241935483871,134,943,0,1075,136,122,
122,4,546,25,378,710,13.233333333333333,397,18,22.055555555555557,4,30,0,564,647,122,
122,5,229,25,11,740,12.773809523809524,764,305,2.504918032786885,89,588,0,534,677,122,
122,6,38,27,12,1056,12.711864406779661,761,180,4.227777777777778,46,354,0,218,993,122,
123,0,1217,287,296,41,10.333333333333334,217,16,13.5625,3,21,1,1233,-23,123,
123,1,1216,741,21,39,12.666666666666666,38,19,2,1,3,1,1235,-25,123,
123,2,1053,23,18,104,12.655462184873949,759,117,6.487179487179487,32,238,0,1170,40,123,
123,3,1022,23,696,235,11.571428571428571,81,17,4.764705882352941,3,7,0,1039,171,123,
123,4,674,21,15,264,12.842923794712286,764,336,2.2738095238095237,79,643,0,1010,200,123,
123,5,324,22,16,611,12.648562300319488,762,339,2.247787610619469,86,626,0,663,547,123,
123,6,39,23,19,961,12.805714285714286,758,274,2.7664233576642334,67,525,0,313,897,123,
124,0,1219,22,741,35,12.333333333333334,37,20,1.85,1,3,1,1239,-28,124,
124,1,1218,304,290,40,10.842105263157896,206,16,12.875,2,19,1,1234,-23,124,
124,2,897,23,18,106,12.94296577946768,759,271,2.800738007380074,69,526,0,1168,43,124,
124,3,865,23,250,392,12.547619047619047,527,17,31,6,42,0,882,329,124,
124,4,546,22,18,420,12.616806722689075,760,308,2.4675324675324677,71,595,0,854,357,124,
124,5,515,23,505,743,12.363636363636363,272,16,17,2,22,0,531,680,124,
124,6,37,21,16,771,12.854481955762514,763,466,1.6373390557939915,112,859,0,503,708,124,
125,0,1216,286,297,42,10.333333333333334,217,16,13.5625,3,21,1,1232,-24,125,
125,1,1215,740,21,39,13,39,20,1.95,1,3,1,1235,-27,125,
125,2,1052,21,26,105,12.374449339207048,753,117,6.435897435897436,31,227,0,1169,39,125,
125,3,799,21,25,232,12.70631067961165,754,243,3.102880658436214,63,412,0,1042,166,125,
125,4,735,22,27,487,12.336206896551724,751,52,14.442307692307692,16,116,0,787,421,125,
125,5,257,19,19,550,12.679458239277652,762,467,1.63169164882227,117,886,0,724,484,125,
125,6,227,21,583,1030,12.25,196,17,11.529411764705882,3,16,0,244,964,125,
125,7,36,16,25,1057,12.3646408839779,759,181,4.193370165745856,56,362,0,217,991,125,
126,0,1190,15,750,67,11.666666666666666,35,17,2.0588235294117645,1,3,1,1207,-28,126,
126,1,1187,295,301,70,10.736842105263158,204,17,12,2,19,1,1204,-25,126,
126,2,1120,22,26,136,13.192982456140351,752,18,41.77777777777778,7,57,0,1138,41,126,
126,3,1090,23,703,168,12.333333333333334,74,16,4.625,1,6,0,1106,73,126,
126,4,771,16,23,196,12.585858585858587,761,307,2.478827361563518,86,594,0,1078,101,126,
126,5,741,22,535,517,12.15,243,16,15.1875,3,20,0,757,422,126,
127,0,781,24,25,394,15.524137931034483,751,99,7.585858585858586,18,145,0,728,394,127,
127,1,532,21,18,531,12.851662404092071,761,211,3.6066350710900474,48,391,0,591,531,127,
127,2,183,22,19,753,12.7032457496136,759,338,2.2455621301775146,86,647,0,369,753,127,
127,3,28,15,21,1145,10.883928571428571,764,101,7.564356435643564,36,224,0,-23,1145,127,
128,0,1215,21,744,39,11.666666666666666,35,20,1.75,1,3,1,1235,-28,128,
128,1,1215,296,292,43,11.157894736842104,212,16,13.25,2,19,1,1231,-24,128,
128,2,1147,22,25,111,12.76271186440678,753,16,47.0625,9,59,0,1163,44,128,
128,3,545,22,18,141,12.773820124666074,760,588,1.2925170068027212,145,1123,0,1133,74,128,
128,4,449,29,18,745,12.948275862068966,753,80,9.4125,22,174,0,529,678,128,
128,5,227,27,18,840,12.70843989769821,755,207,3.6473429951690823,50,391,0,434,773,128,
128,6,35,28,13,1057,13.404833836858007,759,182,4.170329670329671,44,331,0,217,990,128,
129,0,1235,231,239,23,10.64516129032258,330,16,20.625,4,31,1,1251,-23,129,
129,1,1235,741,19,18,13.333333333333334,40,21,1.9047619047619047,1,3,1,1256,-28,129,
129,2,1106,22,25,88,12.668539325842696,753,80,9.4125,23,178,0,1186,42,129,
129,3,1076,25,440,183,12.407407407407407,335,15,22.333333333333332,3,27,0,1091,137,129,
129,4,917,22,19,212,12.579661016949153,759,145,5.23448275862069,35,295,0,1062,166,129,
129,5,569,21,18,372,12.97191887675507,761,333,2.285285285285285,92,641,0,902,326,129,
129,6,539,23,480,720,12.91304347826087,297,15,19.8,2,23,0,554,674,129,
129,7,63,21,18,749,12.789115646258503,761,462,1.647186147186147,127,882,0,525,703,129,
129,8,19,85,308,1238,9.69047619047619,407,17,23.941176470588236,10,42,0,36,1192,129,
13,0,1134,92,92,101,29.333333333333332,616,39,15.794871794871796,4,21,0,1124,54,13,
13,1,866,252,283,367,33.125,265,41,6.463414634146342,1,8,0,858,320,13,
13,2,498,177,186,425,31.073529411764707,437,351,1.245014245014245,8,68,0,800,378,13,
13,3,188,342,362,1063,16,96,23,4.173913043478261,3,6,0,162,1016,13,
13,4,98,95,95,1119,20.977777777777778,610,57,10.701754385964913,3,45,0,106,1072,13,
130,0,1217,12,750,38,12.666666666666666,38,19,2,1,3,1,1236,-27,130,
130,1,1216,295,301,42,10.736842105263158,204,16,12.75,2,19,1,1232,-23,130,
130,2,1051,16,25,110,13.068965517241379,759,113,6.716814159292035,30,232,0,1164,45,130,
130,3,1022,16,558,237,12.555555555555555,226,15,15.066666666666666,4,18,0,1037,172,130,
130,4,831,16,24,263,12.687315634218288,760,180,4.222222222222222,48,339,0,1011,198,130,
130,5,610,21,24,453,13.102756892230577,755,211,3.5781990521327014,52,399,0,821,388,130,
130,6,546,21,26,679,12.571428571428571,753,49,15.36734693877551,18,119,0,595,614,130,
130,7,323,22,17,742,12.563981042654028,761,209,3.6411483253588517,61,422,0,532,677,130,
130,8,40,23,17,965,12.587037037037037,760,269,2.825278810408922,79,540,0,309,900,130,
131,0,1229,226,241,28,10.741935483870968,333,17,19.58823529411765,4,31,1,1246,-23,131,
131,1,1229,738,24,26,12.666666666666666,38,19,2,1,3,1,1248,-25,131,
131,2,1066,21,25,95,12.605042016806722,754,113,6.672566371681416,37,238,0,1179,44,131,
131,3,879,20,24,222,12.86,756,173,4.369942196531792,49,350,0,1052,171,131,
131,4,436,21,24,411,12.661853188929001,755,427,1.7681498829039812,104,831,0,863,360,131,
131,5,58,21,17,854,12.837110481586402,762,362,2.1049723756906076,98,706,0,420,803,131,
131,6,25,90,699,1234,11,11,15,0.7333333333333333,1,1,0,40,1183,131,
132,0,1215,19,745,39,12,36,20,1.8,1,3,1,1235,-27,132,
132,1,1214,299,293,43,10.947368421052632,208,17,12.235294117647058,2,19,1,1231,-23,132,
132,2,1084,22,18,110,12.867088607594937,760,80,9.5,25,158,0,1164,44,132,
132,3,955,23,18,202,12.982532751091703,759,117,6.487179487179487,32,229,0,1072,136,132,
132,4,927,23,688,332,12.714285714285714,89,15,5.933333333333334,1,7,0,942,266,132,
132,5,735,21,18,361,12.865329512893982,761,178,4.275280898876405,47,349,0,913,295,132,
132,6,703,24,25,555,12.948275862068966,751,16,46.9375,7,58,0,719,489,132,
132,7,262,21,16,585,12.679425837320574,763,427,1.7868852459016393,123,836,0,689,519,132,
132,8,73,21,18,1026,12.99135446685879,761,175,4.348571428571429,47,347,0,248,960,132,
132,9,42,21,20,1214,13.086206896551724,759,18,42.166666666666664,6,58,0,60,1148,132,
133,0,1216,231,239,42,10.64516129032258,330,16,20.625,4,31,1,1232,-22,133,
133,1,1218,741,19,34,13.333333333333334,40,22,1.8181818181818181,1,3,1,1240,-30,133,
133,2,1150,23,24,107,12.982758620689655,753,17,44.294117647058826,8,58,0,1167,43,133,
133,3,801,21,19,137,12.455639097744362,760,336,2.261904761904762,86,665,0,1137,73,133,
133,4,673,21,22,489,12.50207468879668,757,112,6.758928571428571,35,241,0,785,425,133,
133,5,643,25,676,615,14.142857142857142,99,16,6.1875,1,7,0,659,551,133,
133,6,579,23,24,642,12.678260869565218,753,53,14.20754716981132,17,115,0,632,578,133,
133,7,198,21,18,711,12.673211781206172,761,365,2.084931506849315,101,713,0,563,647,133,
133,8,166,24,56,1092,12.631578947368421,720,16,45,6,57,0,182,1028,133,
133,9,38,21,25,1119,13,754,117,6.444444444444445,33,228,0,155,1055,133,
134,0,1218,16,744,36,13.333333333333334,40,20,2,1,3,1,1238,-29,134,
134,1,1217,295,294,41,11.105263157894736,211,16,13.1875,2,19,1,1233,-24,134,
134,2,1054,22,19,104,12.948051948051948,759,116,6.543103448275862,34,231,0,1170,39,134,
134,3,768,21,18,234,12.674115456238361,761,272,2.797794117647059,75,537,0,1040,169,134,
134,4,736,23,33,522,13.052631578947368,744,16,46.5,7,57,0,752,457,134,
134,5,291,22,17,554,12.71875,761,429,1.7738927738927739,119,800,0,720,489,134,
134,6,38,22,18,994,12.703389830508474,760,242,3.1404958677685952,70,472,0,280,929,134,
135,0,1213,229,234,43,10.870967741935484,337,18,18.72222222222222,4,31,1,1231,-24,135,
135,1,1215,743,19,40,12.666666666666666,38,19,2,1,3,1,1234,-27,135,
135,2,958,20,18,110,12.916870415647923,762,206,3.6990291262135924,56,409,0,1164,43,135,
135,3,894,23,18,329,13.139130434782608,759,51,14.882352941176471,18,115,0,945,262,135,
135,4,833,23,18,393,13.008620689655173,759,48,15.8125,19,116,0,881,326,135,
135,5,295,20,18,458,13.017258883248731,762,521,1.4625719769673704,133,985,0,816,391,135,
135,6,264,23,453,994,12.96,324,16,20.25,3,25,0,280,927,135,
